PersonId,PersonName,PersonAge,CityId
13787,FPR,20,85
13788,FPS,37,52
13789,FPT,43,36
13790,FPU,23,82
13791,FPV,59,96
13792,FPW,29,28
13793,FPX,22,21
13794,FPY,31,34
13795,FPZ,49,12
13796,FQA,21,85
13797,FQB,46,19
13798,FQC,40,41
13799,FQD,45,97
13800,FQE,50,6
13801,FQF,61,7
13802,FQG,62,2
13803,FQH,57,52
13804,FQI,61,77
13805,FQJ,63,81
13806,FQK,37,2
13807,FQL,62,92
13808,FQM,20,35
13809,FQN,65,25
13810,FQO,59,55
13811,FQP,23,13
13812,FQQ,26,20
13813,FQR,51,83
13814,FQS,45,56
13815,FQT,41,11
13816,FQU,28,66
13817,FQV,25,63
13818,FQW,45,8
13819,FQX,61,29
13820,FQY,53,48
13821,FQZ,63,21
13822,FRA,59,62
13823,FRB,49,88
13824,FRC,20,94
13825,FRD,52,42
13826,FRE,41,45
13827,FRF,31,16
13828,FRG,19,87
13829,FRH,30,72
13830,FRI,40,81
13831,FRJ,39,84
13832,FRK,47,6
13833,FRL,54,82
13834,FRM,63,15
13835,FRN,57,80
13836,FRO,34,67
13837,FRP,37,77
13838,FRQ,65,11
13839,FRR,50,13
13840,FRS,32,69
13841,FRT,58,26
13842,FRU,18,86
13843,FRV,49,66
13844,FRW,56,17
13845,FRX,58,13
13846,FRY,59,24
13847,FRZ,49,87
13848,FSA,50,60
13849,FSB,35,21
13850,FSC,19,20
13851,FSD,39,7
13852,FSE,65,55
13853,FSF,27,60
13854,FSG,48,47
13855,FSH,41,17
13856,FSI,30,8
13857,FSJ,26,63
13858,FSK,40,97
13859,FSL,19,90
13860,FSM,45,80
13861,FSN,49,12
13862,FSO,40,25
13863,FSP,47,27
13864,FSQ,60,67
13865,FSR,56,88
13866,FSS,22,68
13867,FST,48,81
13868,FSU,38,80
13869,FSV,27,40
13870,FSW,32,91
13871,FSX,31,96
13872,FSY,39,85
13873,FSZ,47,88
13874,FTA,43,77
13875,FTB,54,3
13876,FTC,36,18
13877,FTD,48,23
13878,FTE,36,39
13879,FTF,34,36
13880,FTG,51,69
13881,FTH,28,71
13882,FTI,24,26
13883,FTJ,40,99
13884,FTK,58,38
13885,FTL,65,70
13886,FTM,32,68
13887,FTN,49,5
13888,FTO,34,95
13889,FTP,20,26
13890,FTQ,49,29
13891,FTR,56,35
13892,FTS,49,49
13893,FTT,59,33
13894,FTU,39,74
13895,FTV,31,12
13896,FTW,58,50
13897,FTX,21,11
13898,FTY,61,75
13899,FTZ,56,56
13900,FUA,37,29
13901,FUB,19,47
13902,FUC,31,24
13903,FUD,56,11
13904,FUE,38,26
13905,FUF,22,97
13906,FUG,54,85
13907,FUH,48,62
13908,FUI,44,20
13909,FUJ,55,14
13910,FUK,46,86
13911,FUL,38,72
13912,FUM,39,25
13913,FUN,55,1
13914,FUO,18,99
13915,FUP,52,67
13916,FUQ,38,2
13917,FUR,46,94
13918,FUS,45,62
13919,FUT,61,53
13920,FUU,20,24
13921,FUV,35,19
13922,FUW,26,1
13923,FUX,35,97
13924,FUY,18,14
13925,FUZ,63,17
13926,FVA,22,8
13927,FVB,59,39
13928,FVC,60,45
13929,FVD,63,33
13930,FVE,44,54
13931,FVF,49,22
13932,FVG,34,75
13933,FVH,18,99
13934,FVI,44,54
13935,FVJ,34,68
13936,FVK,56,43
13937,FVL,58,85
13938,FVM,27,19
13939,FVN,49,78
13940,FVO,36,16
13941,FVP,52,92
13942,FVQ,26,16
13943,FVR,56,43
13944,FVS,57,51
13945,FVT,42,79
13946,FVU,29,29
13947,FVV,62,41
13948,FVW,44,5
13949,FVX,57,12
13950,FVY,36,36
13951,FVZ,38,15
13952,FWA,21,77
13953,FWB,28,99
13954,FWC,36,39
13955,FWD,29,59
13956,FWE,58,27
13957,FWF,19,82
13958,FWG,34,62
13959,FWH,47,13
13960,FWI,45,69
13961,FWJ,44,65
13962,FWK,64,91
13963,FWL,50,33
13964,FWM,27,65
13965,FWN,49,78
13966,FWO,32,50
13967,FWP,34,13
13968,FWQ,45,25
13969,FWR,26,87
13970,FWS,24,3
13971,FWT,57,39
13972,FWU,52,18
13973,FWV,18,5
13974,FWW,53,21
13975,FWX,41,92
13976,FWY,40,95
13977,FWZ,63,72
13978,FXA,21,62
13979,FXB,35,31
13980,FXC,45,20
13981,FXD,32,82
13982,FXE,42,63
13983,FXF,21,44
13984,FXG,20,3
13985,FXH,19,77
13986,FXI,26,9
13987,FXJ,29,36
13988,FXK,23,37
13989,FXL,30,41
13990,FXM,52,54
13991,FXN,23,68
13992,FXO,60,83
13993,FXP,29,73
13994,FXQ,62,31
13995,FXR,33,9
13996,FXS,62,91
13997,FXT,31,46
13998,FXU,35,66
13999,FXV,54,21
14000,FXW,50,85
14001,FXX,32,31
14002,FXY,42,18
14003,FXZ,53,17
14004,FYA,44,26
14005,FYB,38,26
14006,FYC,47,81
14007,FYD,46,36
14008,FYE,57,48
14009,FYF,50,10
14010,FYG,37,16
14011,FYH,26,51
14012,FYI,20,10
14013,FYJ,59,1
14014,FYK,49,20
14015,FYL,53,21
14016,FYM,39,8
14017,FYN,25,41
14018,FYO,34,79
14019,FYP,44,75
14020,FYQ,58,93
14021,FYR,53,95
14022,FYS,56,77
14023,FYT,65,54
14024,FYU,41,17
14025,FYV,47,93
14026,FYW,32,29
14027,FYX,36,42
14028,FYY,50,69
14029,FYZ,39,2
14030,FZA,40,12
14031,FZB,37,30
14032,FZC,44,93
14033,FZD,36,52
14034,FZE,52,93
14035,FZF,33,44
14036,FZG,42,26
14037,FZH,60,53
14038,FZI,23,86
14039,FZJ,36,64
14040,FZK,29,24
14041,FZL,39,74
14042,FZM,58,64
14043,FZN,54,85
14044,FZO,45,40
14045,FZP,38,14
14046,FZQ,53,18
14047,FZR,37,72
14048,FZS,31,56
14049,FZT,54,18
14050,FZU,20,56
14051,FZV,25,74
14052,FZW,40,9
14053,FZX,48,43
14054,FZY,19,24
14055,FZZ,36,46
14056,GAA,46,71
14057,GAB,33,55
14058,GAC,28,25
14059,GAD,55,87
14060,GAE,41,32
14061,GAF,50,38
14062,GAG,50,56
14063,GAH,34,49
14064,GAI,36,6
14065,GAJ,35,86
14066,GAK,19,94
14067,GAL,51,77
14068,GAM,34,49
14069,GAN,28,39
14070,GAO,30,84
14071,GAP,36,95
14072,GAQ,61,58
14073,GAR,43,96
14074,GAS,57,98
14075,GAT,54,35
14076,GAU,22,96
14077,GAV,51,13
14078,GAW,37,53
14079,GAX,33,64
14080,GAY,65,72
14081,GAZ,27,74
14082,GBA,56,9
14083,GBB,49,37
14084,GBC,52,98
14085,GBD,29,59
14086,GBE,47,21
14087,GBF,35,19
14088,GBG,19,96
14089,GBH,56,12
14090,GBI,24,93
14091,GBJ,63,83
14092,GBK,20,15
14093,GBL,25,91
14094,GBM,46,46
14095,GBN,18,17
14096,GBO,19,59
14097,GBP,49,50
14098,GBQ,24,62
14099,GBR,60,41
14100,GBS,38,56
14101,GBT,29,14
14102,GBU,65,1
14103,GBV,49,98
14104,GBW,47,28
14105,GBX,57,53
14106,GBY,19,77
14107,GBZ,41,69
14108,GCA,37,41
14109,GCB,29,87
14110,GCC,27,23
14111,GCD,56,85
14112,GCE,36,8
14113,GCF,20,40
14114,GCG,58,39
14115,GCH,28,82
14116,GCI,52,90
14117,GCJ,31,34
14118,GCK,36,21
14119,GCL,53,32
14120,GCM,29,18
14121,GCN,43,42
14122,GCO,31,11
14123,GCP,39,92
14124,GCQ,30,70
14125,GCR,56,1
14126,GCS,40,1
14127,GCT,46,55
14128,GCU,25,76
14129,GCV,41,80
14130,GCW,37,69
14131,GCX,63,60
14132,GCY,63,73
14133,GCZ,34,3
14134,GDA,37,46
14135,GDB,40,53
14136,GDC,40,34
14137,GDD,63,68
14138,GDE,55,5
14139,GDF,43,50
14140,GDG,44,54
14141,GDH,23,71
14142,GDI,53,48
14143,GDJ,51,91
14144,GDK,58,68
14145,GDL,46,21
14146,GDM,59,82
14147,GDN,60,37
14148,GDO,34,16
14149,GDP,64,12
14150,GDQ,22,44
14151,GDR,55,98
14152,GDS,22,31
14153,GDT,44,60
14154,GDU,64,50
14155,GDV,30,43
14156,GDW,49,69
14157,GDX,32,71
14158,GDY,35,24
14159,GDZ,59,3
14160,GEA,40,59
14161,GEB,44,28
14162,GEC,28,46
14163,GED,27,20
14164,GEE,34,14
14165,GEF,64,33
14166,GEG,39,54
14167,GEH,24,82
14168,GEI,30,15
14169,GEJ,65,58
14170,GEK,48,26
14171,GEL,58,23
14172,GEM,41,55
14173,GEN,63,90
14174,GEO,61,46
14175,GEP,25,94
14176,GEQ,49,56
14177,GER,19,24
14178,GES,43,52
14179,GET,47,38
14180,GEU,27,34
14181,GEV,40,18
14182,GEW,32,44
14183,GEX,24,45
14184,GEY,58,31
14185,GEZ,48,88
14186,GFA,21,91
14187,GFB,53,7
14188,GFC,63,37
14189,GFD,53,70
14190,GFE,57,70
14191,GFF,56,44
14192,GFG,50,92
14193,GFH,56,96
14194,GFI,37,42
14195,GFJ,65,87
14196,GFK,31,9
14197,GFL,51,95
14198,GFM,55,11
14199,GFN,28,17
14200,GFO,42,44
14201,GFP,46,79
14202,GFQ,25,40
14203,GFR,31,37
14204,GFS,46,22
14205,GFT,23,10
14206,GFU,57,65
14207,GFV,29,78
14208,GFW,48,11
14209,GFX,56,99
14210,GFY,32,36
14211,GFZ,64,19
14212,GGA,36,13
14213,GGB,42,67
14214,GGC,28,91
14215,GGD,21,71
14216,GGE,34,88
14217,GGF,36,39
14218,GGG,42,42
14219,GGH,36,87
14220,GGI,64,67
14221,GGJ,18,91
14222,GGK,63,59
14223,GGL,34,39
14224,GGM,40,40
14225,GGN,51,4
14226,GGO,19,8
14227,GGP,32,35
14228,GGQ,31,96
14229,GGR,25,66
14230,GGS,50,45
14231,GGT,63,77
14232,GGU,28,78
14233,GGV,32,22
14234,GGW,23,6
14235,GGX,29,54
14236,GGY,34,62
14237,GGZ,56,24
14238,GHA,40,4
14239,GHB,26,50
14240,GHC,19,80
14241,GHD,22,3
14242,GHE,20,97
14243,GHF,41,98
14244,GHG,41,30
14245,GHH,29,17
14246,GHI,45,77
14247,GHJ,33,79
14248,GHK,33,87
14249,GHL,32,85
14250,GHM,46,41
14251,GHN,50,90
14252,GHO,32,89
14253,GHP,41,10
14254,GHQ,54,97
14255,GHR,48,64
14256,GHS,18,67
14257,GHT,41,49
14258,GHU,43,20
14259,GHV,51,55
14260,GHW,18,28
14261,GHX,48,24
14262,GHY,43,11
14263,GHZ,59,21
14264,GIA,43,61
14265,GIB,52,81
14266,GIC,20,41
14267,GID,44,58
14268,GIE,19,14
14269,GIF,63,24
14270,GIG,43,60
14271,GIH,63,49
14272,GII,60,76
14273,GIJ,24,74
14274,GIK,51,43
14275,GIL,43,69
14276,GIM,55,30
14277,GIN,23,83
14278,GIO,40,43
14279,GIP,34,46
14280,GIQ,32,27
14281,GIR,50,49
14282,GIS,38,44
14283,GIT,63,34
14284,GIU,46,84
14285,GIV,52,34
14286,GIW,22,70
14287,GIX,23,21
14288,GIY,35,51
14289,GIZ,52,39
14290,GJA,65,32
14291,GJB,39,57
14292,GJC,32,65
14293,GJD,30,48
14294,GJE,30,97
14295,GJF,55,70
14296,GJG,36,24
14297,GJH,52,74
14298,GJI,31,35
14299,GJJ,45,76
14300,GJK,61,36
14301,GJL,26,12
14302,GJM,40,86
14303,GJN,58,26
14304,GJO,62,98
14305,GJP,18,76
14306,GJQ,64,16
14307,GJR,20,3
14308,GJS,38,32
14309,GJT,37,9
14310,GJU,49,79
14311,GJV,45,65
14312,GJW,32,71
14313,GJX,26,24
14314,GJY,52,49
14315,GJZ,44,63
14316,GKA,35,6
14317,GKB,24,64
14318,GKC,63,92
14319,GKD,45,48
14320,GKE,60,37
14321,GKF,19,34
14322,GKG,33,74
14323,GKH,48,55
14324,GKI,23,27
14325,GKJ,58,88
14326,GKK,51,37
14327,GKL,62,57
14328,GKM,61,40
14329,GKN,56,44
14330,GKO,48,49
14331,GKP,46,89
14332,GKQ,38,37
14333,GKR,61,74
14334,GKS,61,58
14335,GKT,52,89
14336,GKU,30,94
14337,GKV,28,25
14338,GKW,60,35
14339,GKX,64,37
14340,GKY,59,29
14341,GKZ,40,33
14342,GLA,49,92
14343,GLB,52,76
14344,GLC,48,26
14345,GLD,35,14
14346,GLE,49,70
14347,GLF,20,35
14348,GLG,44,63
14349,GLH,48,25
14350,GLI,28,94
14351,GLJ,36,45
14352,GLK,23,24
14353,GLL,61,79
14354,GLM,54,1
14355,GLN,64,26
14356,GLO,60,93
14357,GLP,62,34
14358,GLQ,23,27
14359,GLR,36,90
14360,GLS,55,88
14361,GLT,46,89
14362,GLU,38,12
14363,GLV,42,56
14364,GLW,29,85
14365,GLX,35,47
14366,GLY,60,45
14367,GLZ,23,48
14368,GMA,59,29
14369,GMB,59,29
14370,GMC,60,74
14371,GMD,40,97
14372,GME,58,67
14373,GMF,42,46
14374,GMG,19,46
14375,GMH,65,21
14376,GMI,29,86
14377,GMJ,52,2
14378,GMK,54,88
14379,GML,43,33
14380,GMM,18,29
14381,GMN,23,30
14382,GMO,61,21
14383,GMP,63,72
14384,GMQ,21,71
14385,GMR,56,75
14386,GMS,34,74
14387,GMT,37,47
14388,GMU,63,26
14389,GMV,57,37
14390,GMW,54,17
14391,GMX,32,97
14392,GMY,37,56
14393,GMZ,54,87
14394,GNA,23,50
14395,GNB,18,2
14396,GNC,34,94
14397,GND,64,47
14398,GNE,28,36
14399,GNF,59,93
14400,GNG,48,89
14401,GNH,38,54
14402,GNI,26,23
14403,GNJ,25,28
14404,GNK,48,49
14405,GNL,32,32
14406,GNM,35,83
14407,GNN,42,52
14408,GNO,23,58
14409,GNP,32,73
14410,GNQ,41,94
14411,GNR,26,10
14412,GNS,35,57
14413,GNT,63,7
14414,GNU,56,84
14415,GNV,29,20
14416,GNW,28,50
14417,GNX,42,19
14418,GNY,23,93
14419,GNZ,42,62
14420,GOA,24,46
14421,GOB,39,85
14422,GOC,50,43
14423,GOD,52,3
14424,GOE,39,50
14425,GOF,53,20
14426,GOG,65,5
14427,GOH,64,22
14428,GOI,39,99
14429,GOJ,65,17
14430,GOK,33,54
14431,GOL,24,81
14432,GOM,19,45
14433,GON,57,97
14434,GOO,29,9
14435,GOP,28,44
14436,GOQ,19,28
14437,GOR,65,44
14438,GOS,47,34
14439,GOT,33,13
14440,GOU,18,10
14441,GOV,19,76
14442,GOW,49,71
14443,GOX,34,89
14444,GOY,58,17
14445,GOZ,52,30
14446,GPA,18,72
14447,GPB,32,55
14448,GPC,49,11
14449,GPD,63,98
14450,GPE,62,40
14451,GPF,27,33
14452,GPG,59,3
14453,GPH,46,75
14454,GPI,35,71
14455,GPJ,61,13
14456,GPK,36,40
14457,GPL,43,8
14458,GPM,45,81
14459,GPN,63,78
14460,GPO,49,92
14461,GPP,43,60
14462,GPQ,60,9
14463,GPR,62,22
14464,GPS,20,93
14465,GPT,47,79
14466,GPU,52,22
14467,GPV,41,63
14468,GPW,51,63
14469,GPX,19,56
14470,GPY,60,2
14471,GPZ,60,76
14472,GQA,59,10
14473,GQB,24,52
14474,GQC,57,6
14475,GQD,26,36
14476,GQE,53,91
14477,GQF,29,67
14478,GQG,27,73
14479,GQH,43,63
14480,GQI,34,70
14481,GQJ,33,95
14482,GQK,25,57
14483,GQL,65,36
14484,GQM,52,98
14485,GQN,19,47
14486,GQO,64,74
14487,GQP,63,47
14488,GQQ,64,62
14489,GQR,22,20
14490,GQS,25,67
14491,GQT,47,25
14492,GQU,65,37
14493,GQV,42,28
14494,GQW,60,70
14495,GQX,50,84
14496,GQY,29,24
14497,GQZ,28,88
14498,GRA,59,73
14499,GRB,45,54
14500,GRC,26,82
14501,GRD,49,9
14502,GRE,23,46
14503,GRF,59,88
14504,GRG,58,20
14505,GRH,51,29
14506,GRI,33,73
14507,GRJ,46,9
14508,GRK,28,72
14509,GRL,40,97
14510,GRM,37,83
14511,GRN,61,34
14512,GRO,36,49
14513,GRP,45,91
14514,GRQ,57,88
14515,GRR,32,88
14516,GRS,30,99
14517,GRT,29,77
14518,GRU,52,21
14519,GRV,24,48
14520,GRW,28,24
14521,GRX,23,4
14522,GRY,52,75
14523,GRZ,29,66
14524,GSA,25,34
14525,GSB,29,59
14526,GSC,24,48
14527,GSD,53,24
14528,GSE,45,80
14529,GSF,48,32
14530,GSG,23,80
14531,GSH,49,44
14532,GSI,21,56
14533,GSJ,60,29
14534,GSK,33,50
14535,GSL,39,48
14536,GSM,60,99
14537,GSN,34,96
14538,GSO,37,71
14539,GSP,41,31
14540,GSQ,59,94
14541,GSR,24,24
14542,GSS,20,52
14543,GST,38,61
14544,GSU,19,75
14545,GSV,38,20
14546,GSW,47,35
14547,GSX,38,25
14548,GSY,20,13
14549,GSZ,64,22
14550,GTA,27,77
14551,GTB,43,51
14552,GTC,64,57
14553,GTD,32,64
14554,GTE,26,48
14555,GTF,57,82
14556,GTG,26,26
14557,GTH,46,2
14558,GTI,28,37
14559,GTJ,40,61
14560,GTK,55,77
14561,GTL,29,23
14562,GTM,28,1
14563,GTN,30,56
14564,GTO,54,51
14565,GTP,29,27
14566,GTQ,46,15
14567,GTR,45,3
14568,GTS,33,85
14569,GTT,30,47
14570,GTU,46,33
14571,GTV,49,52
14572,GTW,36,34
14573,GTX,54,84
14574,GTY,35,75
14575,GTZ,36,58
14576,GUA,38,51
14577,GUB,40,84
14578,GUC,65,31
14579,GUD,58,94
14580,GUE,64,18
14581,GUF,47,43
14582,GUG,24,59
14583,GUH,58,39
14584,GUI,19,31
14585,GUJ,48,97
14586,GUK,58,19
14587,GUL,55,81
14588,GUM,24,75
14589,GUN,28,4
14590,GUO,31,37
14591,GUP,45,18
14592,GUQ,51,20
14593,GUR,43,27
14594,GUS,25,84
14595,GUT,46,97
14596,GUU,33,66
14597,GUV,27,79
14598,GUW,45,45
14599,GUX,34,40
14600,GUY,42,75
14601,GUZ,57,35
14602,GVA,62,54
14603,GVB,43,48
14604,GVC,50,47
14605,GVD,41,77
14606,GVE,32,2
14607,GVF,26,32
14608,GVG,61,72
14609,GVH,48,3
14610,GVI,58,86
14611,GVJ,51,63
14612,GVK,50,3
14613,GVL,30,2
14614,GVM,18,68
14615,GVN,46,46
14616,GVO,43,68
14617,GVP,63,44
14618,GVQ,31,94
14619,GVR,28,58
14620,GVS,46,92
14621,GVT,41,69
14622,GVU,58,10
14623,GVV,59,38
14624,GVW,59,2
14625,GVX,28,6
14626,GVY,26,6
14627,GVZ,51,61
14628,GWA,29,52
14629,GWB,58,39
14630,GWC,26,22
14631,GWD,54,97
14632,GWE,40,89
14633,GWF,52,29
14634,GWG,55,49
14635,GWH,50,23
14636,GWI,40,47
14637,GWJ,32,89
14638,GWK,40,41
14639,GWL,21,24
14640,GWM,34,56
14641,GWN,26,66
14642,GWO,61,49
14643,GWP,34,95
14644,GWQ,56,50
14645,GWR,42,99
14646,GWS,26,84
14647,GWT,28,70
14648,GWU,44,98
14649,GWV,61,95
14650,GWW,35,67
14651,GWX,33,55
14652,GWY,63,63
14653,GWZ,40,20
14654,GXA,61,65
14655,GXB,23,61
14656,GXC,20,92
14657,GXD,34,26
14658,GXE,43,94
14659,GXF,45,21
14660,GXG,29,49
14661,GXH,42,39
14662,GXI,64,81
14663,GXJ,54,74
14664,GXK,39,24
14665,GXL,48,79
14666,GXM,63,55
14667,GXN,49,19
14668,GXO,49,78
14669,GXP,65,87
14670,GXQ,21,59
14671,GXR,37,60
14672,GXS,32,43
14673,GXT,34,64
14674,GXU,30,54
14675,GXV,43,45
14676,GXW,25,14
14677,GXX,20,21
14678,GXY,38,76
14679,GXZ,25,42
14680,GYA,42,70
14681,GYB,34,53
14682,GYC,61,52
14683,GYD,45,21
14684,GYE,61,70
14685,GYF,61,10
14686,GYG,22,12
14687,GYH,33,41
14688,GYI,32,79
14689,GYJ,38,21
14690,GYK,57,44
14691,GYL,42,50
14692,GYM,46,87
14693,GYN,62,14
14694,GYO,45,79
14695,GYP,27,33
14696,GYQ,58,71
14697,GYR,25,26
14698,GYS,49,92
14699,GYT,18,74
14700,GYU,55,28
14701,GYV,32,90
14702,GYW,46,56
14703,GYX,43,56
14704,GYY,57,9
14705,GYZ,36,7
14706,GZA,60,90
14707,GZB,32,19
14708,GZC,19,54
14709,GZD,55,17
14710,GZE,29,96
14711,GZF,55,25
14712,GZG,32,40
14713,GZH,26,32
14714,GZI,31,80
14715,GZJ,36,25
14716,GZK,26,26
14717,GZL,34,88
14718,GZM,46,34
14719,GZN,43,39
14720,GZO,46,2
14721,GZP,57,59
14722,GZQ,29,36
14723,GZR,54,97
14724,GZS,51,79
14725,GZT,45,47
14726,GZU,23,6
14727,GZV,18,14
14728,GZW,20,81
14729,GZX,58,90
14730,GZY,57,73
14731,GZZ,58,19
14732,HAA,21,67
14733,HAB,55,38
14734,HAC,40,77
14735,HAD,24,5
14736,HAE,59,46
14737,HAF,51,77
14738,HAG,53,62
14739,HAH,24,87
14740,HAI,25,99
14741,HAJ,23,78
14742,HAK,19,16
14743,HAL,20,2
14744,HAM,60,43
14745,HAN,27,41
14746,HAO,21,8
14747,HAP,27,50
14748,HAQ,52,89
14749,HAR,23,68
14750,HAS,56,87
14751,HAT,32,74
14752,HAU,48,78
14753,HAV,38,17
14754,HAW,19,67
14755,HAX,27,62
14756,HAY,46,84
14757,HAZ,50,42
14758,HBA,25,91
14759,HBB,51,5
14760,HBC,26,77
14761,HBD,60,17
14762,HBE,57,84
14763,HBF,52,1
14764,HBG,23,37
14765,HBH,33,30
14766,HBI,20,82
14767,HBJ,31,72
14768,HBK,51,19
14769,HBL,23,17
14770,HBM,56,69
14771,HBN,39,20
14772,HBO,56,42
14773,HBP,25,98
14774,HBQ,61,47
14775,HBR,21,21
14776,HBS,55,87
14777,HBT,34,48
14778,HBU,23,28
14779,HBV,50,83
14780,HBW,21,48
14781,HBX,33,20
14782,HBY,23,38
14783,HBZ,23,51
14784,HCA,58,81
14785,HCB,58,91
14786,HCC,29,10
14787,HCD,59,27
14788,HCE,36,99
14789,HCF,56,58
14790,HCG,47,51
14791,HCH,51,73
14792,HCI,39,4
14793,HCJ,61,42
14794,HCK,60,90
14795,HCL,21,78
14796,HCM,28,75
14797,HCN,61,69
14798,HCO,41,52
14799,HCP,58,51
14800,HCQ,60,20
14801,HCR,32,43
14802,HCS,28,95
14803,HCT,58,65
14804,HCU,55,93
14805,HCV,22,47
14806,HCW,19,63
14807,HCX,23,55
14808,HCY,54,81
14809,HCZ,60,47
14810,HDA,65,34
14811,HDB,45,88
14812,HDC,47,32
14813,HDD,39,51
14814,HDE,27,59
14815,HDF,57,30
14816,HDG,41,21
14817,HDH,63,88
14818,HDI,18,55
14819,HDJ,49,99
14820,HDK,47,71
14821,HDL,47,33
14822,HDM,37,72
14823,HDN,27,2
14824,HDO,21,47
14825,HDP,48,9
14826,HDQ,64,81
14827,HDR,47,11
14828,HDS,21,98
14829,HDT,65,24
14830,HDU,64,33
14831,HDV,40,73
14832,HDW,32,79
14833,HDX,35,80
14834,HDY,36,66
14835,HDZ,56,87
14836,HEA,29,21
14837,HEB,22,12
14838,HEC,48,44
14839,HED,54,46
14840,HEE,62,46
14841,HEF,27,28
14842,HEG,22,82
14843,HEH,64,45
14844,HEI,37,28
14845,HEJ,31,30
14846,HEK,24,71
14847,HEL,63,74
14848,HEM,55,28
14849,HEN,46,60
14850,HEO,52,38
14851,HEP,24,89
14852,HEQ,39,90
14853,HER,43,60
14854,HES,62,63
14855,HET,36,69
14856,HEU,28,61
14857,HEV,42,43
14858,HEW,18,16
14859,HEX,33,12
14860,HEY,34,83
14861,HEZ,33,46
14862,HFA,48,27
14863,HFB,40,95
14864,HFC,62,65
14865,HFD,20,44
14866,HFE,24,59
14867,HFF,50,68
14868,HFG,41,9
14869,HFH,36,69
14870,HFI,23,87
14871,HFJ,44,98
14872,HFK,22,81
14873,HFL,56,41
14874,HFM,49,45
14875,HFN,18,36
14876,HFO,46,34
14877,HFP,18,74
14878,HFQ,56,75
14879,HFR,53,98
14880,HFS,25,88
14881,HFT,18,75
14882,HFU,22,18
14883,HFV,42,16
14884,HFW,30,22
14885,HFX,39,52
14886,HFY,54,72
14887,HFZ,38,29
14888,HGA,35,28
14889,HGB,22,14
14890,HGC,39,41
14891,HGD,22,61
14892,HGE,58,83
14893,HGF,40,43
14894,HGG,45,23
14895,HGH,40,56
14896,HGI,27,87
14897,HGJ,36,59
14898,HGK,54,89
14899,HGL,56,79
14900,HGM,51,58
14901,HGN,54,61
14902,HGO,50,93
14903,HGP,38,31
14904,HGQ,47,80
14905,HGR,59,37
14906,HGS,38,41
14907,HGT,40,63
14908,HGU,64,33
14909,HGV,59,60
14910,HGW,53,22
14911,HGX,54,77
14912,HGY,46,68
14913,HGZ,24,2
14914,HHA,44,96
14915,HHB,22,8
14916,HHC,52,85
14917,HHD,21,14
14918,HHE,40,22
14919,HHF,44,99
14920,HHG,48,22
14921,HHH,28,36
14922,HHI,47,58
14923,HHJ,27,14
14924,HHK,40,67
14925,HHL,21,7
14926,HHM,46,19
14927,HHN,31,90
14928,HHO,30,20
14929,HHP,28,57
14930,HHQ,58,57
14931,HHR,34,62
14932,HHS,56,71
14933,HHT,50,44
14934,HHU,44,63
14935,HHV,25,95
14936,HHW,52,81
14937,HHX,22,26
14938,HHY,34,33
14939,HHZ,38,14
14940,HIA,44,78
14941,HIB,49,51
14942,HIC,24,59
14943,HID,26,62
14944,HIE,44,45
14945,HIF,49,99
14946,HIG,34,81
14947,HIH,62,27
14948,HII,40,7
14949,HIJ,62,89
14950,HIK,39,39
14951,HIL,45,77
14952,HIM,28,34
14953,HIN,20,58
14954,HIO,52,76
14955,HIP,35,70
14956,HIQ,50,27
14957,HIR,52,13
14958,HIS,22,54
14959,HIT,18,8
14960,HIU,34,12
14961,HIV,43,95
14962,HIW,21,85
14963,HIX,26,2
14964,HIY,64,59
14965,HIZ,41,94
14966,HJA,30,79
14967,HJB,19,16
14968,HJC,56,50
14969,HJD,31,51
14970,HJE,49,9
14971,HJF,47,63
14972,HJG,20,78
14973,HJH,41,7
14974,HJI,50,71
14975,HJJ,64,86
14976,HJK,20,53
14977,HJL,19,65
14978,HJM,36,70
14979,HJN,59,6
14980,HJO,53,11
14981,HJP,47,9
14982,HJQ,58,36
14983,HJR,39,40
14984,HJS,29,49
14985,HJT,55,76
14986,HJU,52,5
14987,HJV,23,76
14988,HJW,25,77
14989,HJX,19,90
14990,HJY,32,35
14991,HJZ,19,21
14992,HKA,46,66
14993,HKB,34,9
14994,HKC,57,77
14995,HKD,44,36
14996,HKE,29,38
14997,HKF,37,93
14998,HKG,65,26
14999,HKH,24,92
15000,HKI,54,97
15001,HKJ,53,35
15002,HKK,65,99
15003,HKL,51,85
15004,HKM,41,80
15005,HKN,30,86
15006,HKO,38,80
15007,HKP,39,84
15008,HKQ,44,28
15009,HKR,46,88
15010,HKS,43,57
15011,HKT,55,29
15012,HKU,58,33
15013,HKV,19,41
15014,HKW,55,42
15015,HKX,21,64
15016,HKY,65,42
15017,HKZ,32,25
15018,HLA,57,48
15019,HLB,21,94
15020,HLC,31,37
15021,HLD,60,69
15022,HLE,59,34
15023,HLF,58,37
15024,HLG,62,50
15025,HLH,64,38
15026,HLI,24,51
15027,HLJ,51,75
15028,HLK,43,19
15029,HLL,45,32
15030,HLM,29,33
15031,HLN,39,89
15032,HLO,36,42
15033,HLP,43,50
15034,HLQ,44,8
15035,HLR,18,25
15036,HLS,33,7
15037,HLT,26,47
15038,HLU,42,90
15039,HLV,43,48
15040,HLW,34,50
15041,HLX,36,80
15042,HLY,40,11
15043,HLZ,24,34
15044,HMA,20,81
15045,HMB,46,67
